timestamp,pump_speed_rpm,valve_position,flow_rate_lpm,pressure_psi,reward
2025-01-01 00:00:00,1849.6714153011233,0.8399355436586002,229.6648234952363,2.6854889120273353,-8.86113136960063
2025-01-01 00:01:00,1786.1735698828816,0.7924633682912768,211.5989751777588,3.3715944927756745,-6.501180363690288
2025-01-01 00:02:00,1864.7688538100692,0.7059630369920173,193.50658289358216,3.456526124449999,-5.94902804972956
2025-01-01 00:03:00,1952.3029856408025,0.6353063222294426,184.5067568045576,5.577822793431342,-6.197444587936269
2025-01-01 00:04:00,1776.5846625276663,0.7698223313613589,195.68010868041324,4.470155298142023,-6.2213872539706845
2025-01-01 00:05:00,1776.586304305082,0.739348538542175,198.0939416891656,2.626397264683421,-5.369042741223091
2025-01-01 00:06:00,1957.9212815507392,0.7895193220027732,231.87852978852214,5.12360688518808,-9.515327417615985
2025-01-01 00:07:00,1876.7434729152908,0.7635171801681969,210.8534394955618,2.669764800972871,-6.86633326554351
2025-01-01 00:08:00,1753.0525614065048,0.8049552715319335,214.96556342867072,5.382002322460488,-6.664292799600748
2025-01-01 00:09:00,1854.2560043585966,0.6464764788439432,184.4977845740805,3.2188310396637316,-6.589791921623585
2025-01-01 00:10:00,1753.6582307187537,0.8317394065634325,210.75019909811942,4.121367793223217,-6.239430924828865
2025-01-01 00:11:00,1753.4270246429744,0.71975996046924,185.49336099857757,5.035663867513742,-7.146312653567639
2025-01-01 00:12:00,1824.1962271566035,0.9075260872625265,244.48013791563778,3.6024391897285057,-10.220022516526585
2025-01-01 00:13:00,1608.67197553422,0.6310812181910431,147.58088499294482,1.554499514745905,-10.831671592982635
2025-01-01 00:14:00,1627.5082167486967,0.8735963803165249,217.4151672727183,3.764704019108361,-7.028109594382435
2025-01-01 00:15:00,1743.7712470759027,0.7197910783462648,187.3035172544322,4.7844491961079605,-6.602320490153062
2025-01-01 00:16:00,1698.7168879665576,0.6348581996385552,160.44407757195563,1.6895354759622705,-9.858102042367973
2025-01-01 00:17:00,1831.4247332595273,0.6516114165945678,168.98727790180158,0.5475899599254626,-8.643670219255105
2025-01-01 00:18:00,1709.1975924478788,0.667965269180568,174.42978463938005,3.0374368343786022,-8.208380455620883
2025-01-01 00:19:00,1658.769629866471,0.7424165946401916,178.5284230104381,4.122309260119683,-7.36674146894679
2025-01-01 00:20:00,1946.5648768921553,0.75228354880355,219.95497318604802,5.59936121345979,-5.790656781872573
2025-01-01 00:21:00,1777.4223699513464,0.6426299996061421,172.7206252250582,2.991251142415765,-8.84152856745299
2025-01-01 00:22:00,1806.7528204687924,0.6975645407739016,195.85229820453296,3.5056193569746568,-6.639567673939103
2025-01-01 00:23:00,1657.5251813786542,0.9142270358611864,220.7590480199668,5.569081694655083,-6.57029363066636
2025-01-01 00:24:00,1745.5617275474817,0.8727543170100711,213.41941921958923,2.3986466846963643,-7.2015341156667025
2025-01-01 00:25:00,1811.0922589709867,0.7436323669674032,202.93727122400887,3.670224649297168,-5.718800956412764
2025-01-01 00:26:00,1684.9006422577697,0.70380034781682,186.87760461622454,3.927975982249549,-6.917222530993193
2025-01-01 00:27:00,1837.5698018345672,0.7120031326718261,202.448050076101,4.498179722807055,-5.475069133432445
2025-01-01 00:28:00,1739.9361310081194,0.7613517972730416,199.7538221488732,3.4852697497865814,-4.528294779107193
2025-01-01 00:29:00,1770.8306250206724,0.5977207434801594,156.31114873655852,3.160663986437012,-9.335688099747685
2025-01-01 00:30:00,1739.8293387770602,0.6742623462576655,180.00082479094806,1.1116891424059716,-7.346467936480511
2025-01-01 00:31:00,1985.2278184508937,0.533141592612241,153.8933971255328,2.4196195301768078,-10.834849909307682
2025-01-01 00:32:00,1798.6502775262065,0.7399223122605278,202.0110096910657,4.4937289063757815,-5.877932056107849
2025-01-01 00:33:00,1694.22890710441,0.764719593970274,196.86885708587096,2.9550831074627397,-7.14163699966307
2025-01-01 00:34:00,1882.254491210319,0.6516813537700625,189.29557278325254,3.8448956772546485,-6.706153996765194
2025-01-01 00:35:00,1677.9156350028977,0.8573986763290032,229.5946968610389,5.038766438023476,-7.473364805306367
2025-01-01 00:36:00,1820.8863595004755,0.5774234336997658,159.67544794786843,2.8509597580996036,-9.20378999571905
2025-01-01 00:37:00,1604.0329876120225,0.553562511979018,130.64506135942054,2.7833649981849815,-12.489577495897011
2025-01-01 00:38:00,1667.181395110157,0.7224451818559972,180.53920336563388,2.6480515020280655,-7.427619504890027
2025-01-01 00:39:00,1819.6861235869123,0.8047098302612155,210.80251722160142,4.009439064735982,-6.6228066805006485
2025-01-01 00:40:00,1873.846657999541,0.8683927691457869,240.61166758877465,5.422449521364715,-8.874297413403632
2025-01-01 00:41:00,1817.136828118997,0.6541115737131059,176.2451223533783,3.6818754080360003,-7.256173543314664
2025-01-01 00:42:00,1788.435171761176,0.8078680833431295,214.1025121694483,3.6955189738250303,-7.479090815885059
2025-01-01 00:43:00,1769.8896304410712,0.6961491530499292,185.57784944367918,3.935773393164377,-6.5052365330805335
2025-01-01 00:44:00,1652.1478009632572,0.682737270005918,165.08533222947923,4.016316435226202,-8.221986054529502
2025-01-01 00:45:00,1728.0155791605291,0.7883659937486672,209.95146122833273,2.1490879459891765,-6.772878678117123
2025-01-01 00:46:00,1753.9361229040212,0.7652322878413419,201.32631813320356,5.185600427619969,-4.745161421736071
2025-01-01 00:47:00,1905.7122226218917,0.542360784301575,154.99103475145296,2.7635659563479873,-8.54085611134883
2025-01-01 00:48:00,1834.3618289568462,0.8476540349725895,231.59615730468087,5.057413079333848,-8.200304511094764
2025-01-01 00:49:00,1623.6959844637265,0.8380091354147451,204.876763636821,5.294782196381648,-5.232066399403109
2025-01-01 00:50:00,1832.4083969394794,0.637443729849047,179.33407779611036,2.2150078586917417,-7.992619190481312
2025-01-01 00:51:00,1761.4917719583684,0.7395803533437408,191.07905498900485,3.1121400973525506,-6.179040900327981
2025-01-01 00:52:00,1732.3077999694042,0.7494030186282739,191.43892172818002,3.540229738687896,-5.917926066953267
2025-01-01 00:53:00,1861.1676288840868,0.7260673765823906,201.18133450870727,3.239873169049717,-5.372737646925715
2025-01-01 00:54:00,1903.0999522495952,0.6449694846154579,177.3868546887525,5.282673669611858,-7.714627457056808
2025-01-01 00:55:00,1893.1280119116198,0.6328376632061948,175.61011678264333,2.655430241826074,-7.804721387707728
2025-01-01 00:56:00,1716.078247677736,0.6974445929008555,177.14931985791853,2.987439617671504,-6.9564821213150285
2025-01-01 00:57:00,1769.0787624148786,0.8172729019259364,221.24496598771643,4.629288351357306,-6.974321046242918
2025-01-01 00:58:00,1833.1263431403563,0.7543600154594432,208.7383891275804,2.9726182564755197,-5.798321666927016
2025-01-01 00:59:00,1897.554512712236,0.6629385667913894,189.66225991673517,3.39756448657844,-6.47276709601711
2025-01-01 01:00:00,1752.082576215471,0.7771698710648345,208.50435828868794,4.487540427023934,-5.577977623752152
2025-01-01 01:01:00,1781.4341023336183,0.4151457379369924,110.24635730791505,1.87206674177579,-14.461317001745076
2025-01-01 01:02:00,1689.366502599397,0.8148765700372103,208.44610142573762,4.075535169614804,-6.504958473494418
2025-01-01 01:03:00,1680.3793375919329,0.5260286221221899,132.0730353747499,2.1121285950466273,-12.211010241116247
2025-01-01 01:04:00,1881.2525822394198,0.6637559058596867,188.63068852827826,2.2581434613847984,-7.181150786615371
2025-01-01 01:05:00,1935.6240028570824,0.5880330105373855,167.81782816221335,3.6779497745835057,-8.79906736630436
2025-01-01 01:06:00,1792.7989878419667,0.5705318524279094,141.23325334327157,4.579598138512673,-10.866090884324121
2025-01-01 01:07:00,1900.3532897892023,0.8160826787378519,231.9554146809877,4.657509924403192,-8.115417346528071
2025-01-01 01:08:00,1836.1636025047635,0.6532298798688108,187.0292801030501,3.965849719308552,-7.098518278371845
2025-01-01 01:09:00,1735.4880245394875,0.7346503881730715,195.87761964585567,4.610275148033973,-4.9631901202162
2025-01-01 01:10:00,1836.1395605508415,0.6953079421120816,196.32935031453394,2.6572565097439798,-5.549610527447574
2025-01-01 01:11:00,1953.803656646597,0.7477040827223121,225.31069924589755,6.208728643047557,-7.641688413785686
2025-01-01 01:12:00,1796.4173960890048,0.7076821891060255,191.1371772666691,4.025072341756185,-6.85006020320644
2025-01-01 01:13:00,1956.4643655814007,0.571700777581143,168.76340840393064,5.007125067167722,-8.194686435714107
2025-01-01 01:14:00,1538.0254895910257,0.799626681944714,181.38867337103815,2.8947404718967737,-7.50515642544741
2025-01-01 01:15:00,1882.1902504375223,0.6506243416838687,182.1094546120711,5.460251014799247,-6.640434107306531
2025-01-01 01:16:00,1808.704706823817,0.5443418101340248,150.7618948654168,3.790393391343119,-10.347290165767479
2025-01-01 01:17:00,1770.0992649534132,0.6571884839034087,180.51275002983485,4.163295086449056,-8.11979441009921
2025-01-01 01:18:00,1809.1760776535502,0.850075979063431,229.99333744801692,4.833891203313486,-8.226728973289575
2025-01-01 01:19:00,1601.2431085399107,0.7850221742113492,186.300755651784,3.4774864949612305,-6.827236691363512
2025-01-01 01:20:00,1778.0328112162488,0.665134786559214,177.3973609518228,4.748478877510329,-6.993737616928625
2025-01-01 01:21:00,1835.7112571511746,0.6650742295681571,186.13867125355716,3.8631332949191903,-6.962606052965971
2025-01-01 01:22:00,1947.7894044741515,0.6678364948782617,187.90145321608742,1.7909593607345962,-6.012325469558057
2025-01-01 01:23:00,1748.1729781726353,0.907674798356084,226.534978552474,3.4135131093424773,-8.926615508704783
2025-01-01 01:24:00,1719.1506397106812,0.7381935452231553,187.60720157764453,3.5662982793601437,-5.870436437462206
2025-01-01 01:25:00,1749.8242956415463,0.7430041647191069,188.91544874868117,4.088307958139179,-6.4029530189431
2025-01-01 01:26:00,1891.5402117702074,0.8030283454031841,225.30335998997617,4.449478710899627,-7.210647820645915
2025-01-01 01:27:00,1832.8751109659684,0.7238789159026513,198.27804565256216,5.1845317028449065,-5.095388352145437
2025-01-01 01:28:00,1747.023979623296,0.6740957854179297,174.38298320810338,1.536557800123443,-7.684612351152239
2025-01-01 01:29:00,1851.3267433113356,0.6803650150915022,196.1990298202015,4.06756853290919,-5.7602642936744175
2025-01-01 01:30:00,1809.7077549348041,0.6928398740585936,189.70937777479506,1.9762083301087465,-7.183130769087651
2025-01-01 01:31:00,1896.864499053289,0.6962777763490158,199.6140611134862,4.751993517753893,-4.37794304146507
2025-01-01 01:32:00,1729.7946906122647,0.7727629543636979,203.6192240542429,3.977925766642855,-5.62307757503679
2025-01-01 01:33:00,1767.2337853402232,0.7051945885807299,181.24238973794084,4.044457766782935,-6.956090236037225
2025-01-01 01:34:00,1760.7891846867842,0.7732640077215579,209.4287941926529,3.3246929232632922,-5.660564877590235
2025-01-01 01:35:00,1653.648505186788,0.6919283419891418,171.25211883133022,4.704507308284356,-8.449864276257324
2025-01-01 01:36:00,1829.6120277064576,0.707863519031609,197.61974434543367,4.994119550967525,-4.9414562064435
2025-01-01 01:37:00,1826.105527217989,0.5001799315467892,131.6479144749653,3.216502592511193,-12.486855412232678
2025-01-01 01:38:00,1800.5113456642462,0.7916327674702481,206.03277308438484,3.9911382148242565,-5.87113434329582
2025-01-01 01:39:00,1776.5412866624854,0.7346488475897992,199.85954963146924,4.577048277924517,-5.062495898576029
